peak.id	chr	start	end	peak.score	n.samples	blacklist.encode	beyond.chr.end	reproducible	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	refMean	non.refMean	refExp	non.refExp	sig.peaks.direction	padj.log	DYRK1Apeak
chr11:59574623:59575124	chr11	59574623	59575124	14.1293778503894	13	FALSE	FALSE	TRUE	*	Intron	11	59573608	59578345	4738	2	54948	uc001noh.2	3221	ENSG00000166902	MRPL16	mitochondrial ribosomal protein L16	65.4944929482972	1.74077125229224	0.664894429737993	2.6181167632555	0.00884165451007193	0.227589593917935	1.44326671757121	2.97990160698355	2	5	n.s.	0.642847599075453	NA
chr11:27493026:27493527	chr11	27493026	27493527	8.46098978422694	3	FALSE	FALSE	TRUE	*	Intron	11	27387508	27494334	106827	2	55366	uc001mrj.4	807	ENSG00000205213	LGR4	leucine rich repeat containing G protein-coupled receptor 4	77.609566297064	-0.917243486760142	0.350368593348753	-2.61793866280454	0.00884627047912223	0.227624874042403	3.18816050120812	2.42014985186943	4	5	n.s.	0.642780281516428	NA
chr11:59586037:59586538	chr11	59586037	59586538	9.09200163247653	13	FALSE	FALSE	TRUE	*	Distal Intergenic	11	59573608	59578345	4738	2	54948	uc001noh.2	-7692	ENSG00000166902	MRPL16	mitochondrial ribosomal protein L16	37.5327133406116	1.38846217185993	0.533396820073615	2.60305671051489	0.00923966686550435	0.232666443820542	1.29131619492344	2.27280071276224	3	5	n.s.	0.633266248060206	NA
chr21:38936645:38937146	chr21	38936645	38937146	404.112448908151	14	FALSE	FALSE	TRUE	*	Distal Intergenic	21	38861087	38887679	26593	1	1859	uc011aei.2	75558	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	1307.95213556886	1.20018651885071	0.461439399615933	2.60096237956633	0.00929626478863742	0.233464548154352	5.87998565314353	6.90902141198057	4	5	n.s.	0.631779058180823	DYRK1A log2FC >1
chr11:27493558:27494059	chr11	27493558	27494059	19.2969801267806	14	FALSE	FALSE	TRUE	*	5' UTR	11	27387508	27494334	106827	2	55366	uc001mrj.4	275	ENSG00000205213	LGR4	leucine rich repeat containing G protein-coupled receptor 4	115.09616098877	-0.887331778380902	0.341313970010071	-2.59975229948754	0.00932910723152905	0.233760683774425	3.69878264564058	2.90690674804774	4	5	n.s.	0.631228531051183	NA
chr8:99956286:99956787	chr8	99956286	99956787	29.2139832834152	14	FALSE	FALSE	TRUE	*	Promoter	8	99956631	99963250	6620	1	116039	uc010mbn.2	0	ENSG00000164920	OSR2	odd-skipped related transciption factor 2	107.181910045194	-1.45934115122064	0.564176246578396	-2.5866759901205	0.00969066689040312	0.237974078101565	3.4411569839426	2.48314337160871	4	5	n.s.	0.623470346937465	NA
chr17:31236865:31237366	chr17	31236865	31237366	9.1542354490042	14	FALSE	FALSE	TRUE	*	Distal Intergenic	17	31254928	31268667	13740	1	26022	uc002hhq.3	-17562	ENSG00000006042	TMEM98	transmembrane protein 98	57.532826831263	-1.02459600345781	0.398419039177328	-2.57165422007302	0.0101213924924474	0.242356829709537	2.85453501923452	2.00589346267978	4	5	n.s.	0.615544737181694	NA
chr6:30802253:30802754	chr6	30802253	30802754	6.82887793027503	12	FALSE	FALSE	TRUE	*	Distal Intergenic	6	30850694	30867933	17240	1	780	uc010jse.3	-47940	ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1	52.9234985739792	1.97958539787253	0.771966558732309	2.56434087134981	0.0103371967900245	0.244890252526468	1.17954148957246	2.6625977521737	2	5	n.s.	0.61102850094395	NA
chr8:99957582:99958083	chr8	99957582	99958083	22.3402381013564	13	FALSE	FALSE	TRUE	*	Intron	8	99956631	99964326	7696	1	116039	uc011lgx.2	951	ENSG00000164920	OSR2	odd-skipped related transciption factor 2	50.3709786144413	-1.78823546443014	0.710418501113314	-2.51715779027115	0.011830583312068	0.261761836757581	2.5196670651423	1.40403384232048	4	4	n.s.	0.582093670595555	NA
chr3:48700140:48700641	chr3	48700140	48700641	7.30181286185305	12	FALSE	FALSE	TRUE	*	Promoter	3	48673896	48700348	26453	2	1951	uc003cul.3	0	ENSG00000008300	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3	37.9372952963186	-1.76364901126975	0.701322741639915	-2.51474664452742	0.0119117950249596	0.262489718587676	2.42787256156627	1.12754147135692	4	2	n.s.	0.580887702726919	NA
chr7:90229467:90229968	chr7	90229467	90229968	12.6319106720559	14	FALSE	FALSE	TRUE	*	Intron	7	90225720	90839904	614185	1	5218	uc003uky.2	3747	ENSG00000058091	CDK14	cyclin dependent kinase 14	71.7969713789961	-1.21002714866902	0.489120077894959	-2.47388566397981	0.0133652462599751	0.277526194611536	3.16926926342953	2.09567022291027	4	4	n.s.	0.556696019249945	NA
chr6:134373630:134374131	chr6	134373630	134374131	30.3246611696562	14	FALSE	FALSE	TRUE	*	Promoter	6	134308719	134373789	65071	2	154091	uc003qem.1	0	ENSG00000146411	SLC2A12	solute carrier family 2 member 12	199.723441974539	-0.771989658138526	0.315097564878167	-2.45000198093253	0.0142855428778123	0.28651949688237	4.37952207512379	3.7035181739794	4	5	n.s.	0.542845820117779	NA
chr11:33037139:33037640	chr11	33037139	33037640	21.9011942080068	14	FALSE	FALSE	TRUE	*	Promoter	11	33037410	33048263	10854	1	91614	uc010reg.1	0	ENSG00000121690	DEPDC7	DEP domain containing 7	129.976019356225	-0.945641033078386	0.387274667520453	-2.44178386139456	0.0146148936212376	0.289310738793137	3.87021677087469	2.98972331569424	4	5	n.s.	0.538635445674368	NA
chr3:10233679:10234180	chr3	10233679	10234180	11.8090672430151	14	FALSE	FALSE	TRUE	*	Intron	3	10206563	10285427	78865	1	3656	uc003bve.1	27116	ENSG00000134070	IRAK2	interleukin 1 receptor associated kinase 2	84.2291838705446	-1.0666336715314	0.439115910570313	-2.42904810747141	0.0151385234765258	0.293501202975694	3.3367204892826	2.3630140769826	4	5	n.s.	0.532390114366503	NA
chr17:43422869:43423370	chr17	43422869	43423370	49.7272835286974	14	FALSE	FALSE	TRUE	*	Distal Intergenic	17	43340488	43394414	53927	2	9020	uc002iiw.1	-28455	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	320.604756428662	-0.674976991215605	0.280165993532887	-2.40920385341618	0.0159873652328201	0.301101524250741	5.02043867828931	4.39610978602185	4	5	n.s.	0.521287045975084	NA
chr4:57482177:57482678	chr4	57482177	57482678	11.1938606752785	5	FALSE	FALSE	TRUE	*	Distal Intergenic	4	57514154	57522470	8317	2	84525	uc031sei.1	39792	ENSG00000171476	HOPX	HOP homeobox	34.8640022517236	2.35978964000596	0.980808881690739	2.40596275590216	0.0161299090373433	0.302009285613944	0.757509586635503	1.70855160323408	1	3	n.s.	0.519979703967016	NA
chr11:6439563:6440064	chr11	6439563	6440064	8.03190761218534	8	FALSE	FALSE	TRUE	*	Intron	11	6416355	6440332	23978	2	322	uc001mdb.2	268	ENSG00000166313	APBB1	amyloid beta precursor protein binding family B member 1	60.7281353909446	-1.37544640392759	0.57779044470448	-2.38052812491747	0.0172878412900306	0.310102097077616	3.03501455175989	1.74257144220788	4	4	n.s.	0.508495296819245	NA
chr19:6590728:6591229	chr19	6590728	6591229	20.892519913095	14	FALSE	FALSE	TRUE	*	Promoter	19	6583135	6591163	8029	2	970	uc010xjf.1	0	ENSG00000125726	CD70	CD70 molecule	105.1186758138	-1.33848028223321	0.566744296926599	-2.36170048731264	0.0181913326462996	0.317498458608176	3.58478050385744	2.38194737825855	4	5	n.s.	0.498258378780158	NA
chr17:43398243:43398744	chr17	43398243	43398744	6.98850174793074	12	FALSE	FALSE	TRUE	*	Distal Intergenic	17	43340488	43394414	53927	2	9020	uc002iiw.1	-3829	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	39.4701639868279	-1.3343806111339	0.570212032787662	-2.34014811053768	0.0192760938020583	0.326225334727351	2.40618077080632	1.43896195473544	4	4	n.s.	0.486482314586237	NA
chr6:30851814:30852315	chr6	30851814	30852315	8.21448934502383	14	FALSE	FALSE	TRUE	*	Promoter	6	30851861	30867933	16073	1	780	uc003nrq.3	0	ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1	83.0092906379999	-0.725317383303539	0.312755742083515	-2.31911771937942	0.020388654239727	0.3345219676572	3.21907580481157	2.60530942549643	4	5	n.s.	0.475575357360908	NA
chr9:100709381:100709882	chr9	100709381	100709882	5.06599426155519	11	FALSE	FALSE	TRUE	*	Distal Intergenic	9	100689073	100707197	18125	2	55363	uc004axz.4	-2184	ENSG00000136929	HEMGN	hemogen	24.7242384698729	-1.27761078286757	0.556910464596707	-2.29410446397836	0.0217844990187406	0.344219877392336	1.86864999195383	1.11539967654972	4	3	n.s.	0.463164054425221	NA
chr12:95563069:95563570	chr12	95563069	95563570	12.5697980608329	14	FALSE	FALSE	TRUE	*	Intron	12	95479319	95531454	52136	2	55785	uc001tdq.1	-31615	ENSG00000180263	FGD6	FYVE, RhoGEF and PH domain containing 6	32.6887594987027	1.48580695260514	0.64807853024183	2.29263412267447	0.0218690781453349	0.344672864174271	1.15957991872277	1.955966177529	3	5	n.s.	0.462592906911963	NA
chr1:26317172:26317673	chr1	26317172	26317673	28.7499935144594	14	FALSE	FALSE	TRUE	*	5' UTR	1	26286258	26324648	38391	2	5051	uc001bld.4	6975	ENSG00000158006	PAFAH2	platelet activating factor acetylhydrolase 2	145.539100639869	0.999832948273614	0.443089029134214	2.25650576415143	0.0240389747232556	0.359145784717589	2.92585646370524	3.94058348001195	4	5	n.s.	0.444729226500998	NA
chr21:38937966:38938467	chr21	38937966	38938467	108.545163753377	13	FALSE	FALSE	TRUE	*	Distal Intergenic	21	38861087	38887679	26593	1	1859	uc011aei.2	76879	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	212.552754750392	1.30336859170411	0.580222336110693	2.2463261246383	0.0246831263967787	0.363147773785062	3.27668156118624	4.19164623717004	4	5	n.s.	0.439916613862015	DYRK1A log2FC >1
chr7:90225077:90225578	chr7	90225077	90225578	16.7217156872326	9	FALSE	FALSE	TRUE	*	Promoter	7	90225720	90839904	614185	1	5218	uc003uky.2	-142	ENSG00000058091	CDK14	cyclin dependent kinase 14	125.373417404736	-0.819685236307296	0.366288764169493	-2.23781157515387	0.025233345259214	0.366177336562099	3.75930174087937	3.04591480125902	4	5	n.s.	0.436308538544984	NA
chr1:45979393:45979894	chr1	45979393	45979894	5.68069070719024	2	FALSE	FALSE	TRUE	*	Intron	1	45976707	45987610	10904	2	5052	uc001coa.3	7716	ENSG00000117450	PRDX1	peroxiredoxin 1	9.79815330580692	2.60365713076771	1.17597118433851	2.21404840989559	0.0268254489707736	0.37596819900172	0.251023310766733	0.892959943709809	0	1	n.s.	0.424848888003595	NA
chr7:90242227:90242728	chr7	90242227	90242728	19.1929668819761	14	FALSE	FALSE	TRUE	*	Intron	7	90225720	90839904	614185	1	5218	uc003uky.2	16507	ENSG00000058091	CDK14	cyclin dependent kinase 14	122.481455860807	-0.981897149664821	0.444906719123905	-2.20697307426226	0.0273159405170648	0.378883949700773	3.73253845321847	2.88919500089207	4	5	n.s.	0.421493791938067	NA
chr9:86432453:86432954	chr9	86432453	86432954	28.8881141874106	14	FALSE	FALSE	TRUE	*	Promoter	9	86354336	86432752	78417	2	80318	uc004amy.3	0	ENSG00000165113	GKAP1	G kinase anchoring protein 1	188.951546504079	-0.74267661909474	0.338358898440513	-2.19493745403983	0.0281680846612212	0.3838192515042	4.3057530092859	3.6172486675431	4	5	n.s.	0.415873245826814	NA
chr20:35386041:35386542	chr20	35386041	35386542	23.6120736113532	14	FALSE	FALSE	TRUE	*	Exon	20	35280169	35374541	94373	2	57446	uc010zvr.2	-11500	ENSG00000101079	NDRG3	NDRG family member 3	66.144828046557	1.25215614588898	0.575364965048281	2.17628152903593	0.0295342158332038	0.392126960621893	1.89555877385805	2.77849215793036	4	5	n.s.	0.406573296830659	NA
chr7:142424477:142424978	chr7	142424477	142424978	13.7365734946491	7	FALSE	FALSE	TRUE	*	Exon	7	142457319	142459859	2541	1	5644	uc011ksm.1	-32341	ENSG00000204983	PRSS1	serine protease 1	40.0421475006926	1.63083294211481	0.753558558771659	2.16417546205454	0.0304508857518111	0.397551488407785	1.28605087917127	1.93162118548855	4	4	n.s.	0.400606616231957	NA
chr21:38807358:38807859	chr21	38807358	38807859	129.883539535396	14	FALSE	FALSE	TRUE	*	Intron	21	38792601	38887679	95079	1	1859	uc002ywm.3	14757	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	477.641549639178	0.709119061087685	0.33078891555503	2.1437207468027	0.0320552688257965	0.40612697906084	4.81327970682588	5.51444890938264	4	5	n.s.	0.391338159320441	NA
chr6:108021014:108021515	chr6	108021014	108021515	7.00600533359388	12	FALSE	FALSE	TRUE	*	Distal Intergenic	6	108023364	108053599	30236	2	256380	uc003pry.4	32084	ENSG00000146285	SCML4	Scm polycomb group protein like 4	30.6042808582885	-1.71100528898391	0.799336770262196	-2.14053119115573	0.0323118628659055	0.407170870123359	2.01939845044884	1.02717383908091	3	3	n.s.	0.390223299917886	NA
chr20:353303:353804	chr20	353303	353804	25.7696321674311	14	FALSE	FALSE	TRUE	*	Distal Intergenic	20	361308	378203	16896	1	57761	uc002wdm.3	-7504	ENSG00000101255	TRIB3	tribbles pseudokinase 3	87.308223639515	1.14044389700991	0.535781123209466	2.12856304115077	0.0332904290375618	0.412393217213297	2.25490360950473	3.15910641880795	4	5	n.s.	0.384688486334839	NA
chr3:170626226:170626727	chr3	170626226	170626727	23.2882153952351	14	FALSE	FALSE	TRUE	*	Promoter	3	170606204	170626426	20223	2	56648	uc003fhd.3	0	ENSG00000163577	EIF5A2	eukaryotic translation initiation factor 5A2	188.891210094978	-0.77059112519703	0.366100334864905	-2.10486320773617	0.0353032171711299	0.421849042049493	4.30548982049353	3.58490124011637	4	5	n.s.	0.374842932767731	NA
chr3:111577865:111578366	chr3	111577865	111578366	5.90284120479904	4	FALSE	FALSE	TRUE	*	Promoter	3	111578027	111695364	117338	1	90102	uc003dyd.3	0	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	66.929314399231	-1.0210232371074	0.490617035913917	-2.08110025206412	0.0374247307905633	0.432319720002437	2.94644728981417	2.15002940668366	4	5	n.s.	0.364194953934516	NA
chr7:100113693:100114194	chr7	100113693	100114194	6.12958290885358	11	FALSE	FALSE	TRUE	*	Distal Intergenic	7	100136834	100153990	17157	1	3268	uc003uvg.1	-22640	ENSG00000106351	AGFG2	ArfGAP with FG repeats 2	26.6954775206993	-1.69579586365858	0.820566680645344	-2.06661555198037	0.038770394196152	0.439239989393242	1.94984016673514	0.929930493911967	3	3	n.s.	0.357298127614835	NA
chr14:105536429:105536930	chr14	105536429	105536930	31.4414870179769	14	FALSE	FALSE	TRUE	*	Distal Intergenic	14	105521724	105531754	10031	2	29933	uc010axe.1	-4675	ENSG00000183484	GPR132	G protein-coupled receptor 132	147.045121925884	-1.03301301391031	0.501287491600845	-2.06071970918606	0.0393297882173551	0.441898020225256	4.01340447942553	2.97990429520563	4	5	n.s.	0.354677944143008	NA
chr4:57519562:57520063	chr4	57519562	57520063	19.7824147525138	14	FALSE	FALSE	TRUE	*	Intron	4	57514154	57522470	8317	2	84525	uc031sei.1	2407	ENSG00000171476	HOPX	HOP homeobox	121.161667510517	0.875095264046129	0.424935215835979	2.05936159544825	0.0394596118958526	0.442568300852457	2.89016281171385	3.59221413937928	4	5	n.s.	0.354019695826457	NA
chr17:43392238:43392739	chr17	43392238	43392739	12.4993082277019	14	FALSE	FALSE	TRUE	*	Intron	17	43340488	43394414	53927	2	9020	uc002iiw.1	1675	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	85.5335790021295	-0.932317347979034	0.455279108581311	-2.04779294811971	0.0405802916272431	0.447846838990914	3.30752398879991	2.44246120474993	4	5	n.s.	0.34887048679204	NA
chr1:26323392:26323893	chr1	26323392	26323893	21.9082849628178	13	FALSE	FALSE	TRUE	*	Intron	1	26286258	26324648	38391	2	5051	uc001bld.4	755	ENSG00000158006	PAFAH2	platelet activating factor acetylhydrolase 2	65.173460218544	1.32278951732372	0.64873350285653	2.03903376579005	0.041446657723676	0.452034420515213	1.80133201142498	2.66935515370977	4	5	n.s.	0.344828494235811	NA
chr6:30808703:30809204	chr6	30808703	30809204	11.5532665190243	13	FALSE	FALSE	TRUE	*	Distal Intergenic	6	30850694	30867933	17240	1	780	uc010jse.3	-41490	ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1	52.4388464749198	-1.35283948487997	0.66479860861407	-2.03496136627043	0.0418547604605957	0.453334196857466	2.41219523156784	1.72682679872823	4	4	n.s.	0.343581519091926	NA
chr19:898670:899171	chr19	898670	899171	7.39457182435897	10	FALSE	FALSE	TRUE	*	Intron	19	867963	893218	25256	2	10025	uc002lqf.3	-5452	ENSG00000175221	MED16	mediator complex subunit 16	29.8602188907809	1.66674990554366	0.826590008409633	2.01641671032354	0.0437564195963666	0.461106672859182	1.02362888988219	1.58688314422113	3	3	n.s.	0.336198592885879	NA
chr14:105525448:105525949	chr14	105525448	105525949	8.62677059571893	13	FALSE	FALSE	TRUE	*	Intron	14	105515737	105522503	6767	2	29933	uc001yqc.3	-2945	ENSG00000183484	GPR132	G protein-coupled receptor 132	56.8624725630879	1.00181989441297	0.497336797515533	2.01436913459372	0.0439707924204461	0.46198689095069	1.83149471769719	2.72980813686398	4	5	n.s.	0.335370347535976	NA
chr7:90225655:90226156	chr7	90225655	90226156	45.0838149357472	14	FALSE	FALSE	TRUE	*	Promoter	7	90225720	90839904	614185	1	5218	uc003uky.2	0	ENSG00000058091	CDK14	cyclin dependent kinase 14	254.187483569505	-0.71012165833394	0.357387306830895	-1.98698063630432	0.0469245427121604	0.473663535106473	4.70659566296278	4.00323631328431	4	5	n.s.	0.324530048059908	NA
chr1:16825501:16826002	chr1	16825501	16826002	25.2568937254825	14	FALSE	FALSE	TRUE	*	Distal Intergenic	1	16793931	16819196	25266	2	114819	uc001ayt.2	-6305	ENSG00000080947	CROCCP3	CROCC pseudogene 3	161.019028379836	-0.660359593648857	0.339463429409258	-1.94530407825677	0.0517383915827269	0.49189370724249	4.06186824555684	3.44462375608463	4	5	n.s.	0.308128733300281	NA
chr19:40919205:40919706	chr19	40919205	40919706	5.95713961768069	13	FALSE	FALSE	TRUE	*	Promoter	19	40899671	40919271	19601	2	57716	uc002onr.3	0	ENSG00000105227	PRX	periaxin	36.6597693820193	1.10563308050059	0.569117581177913	1.94271468158169	0.0520506413403402	0.493537839325545	1.39424029490325	2.14508562484193	3	5	n.s.	0.306679544554029	NA
chr21:38923825:38924326	chr21	38923825	38924326	5.68069070719024	3	FALSE	FALSE	TRUE	*	Distal Intergenic	21	38861087	38887679	26593	1	1859	uc011aei.2	62738	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	18.4049414377405	1.59043179394066	0.82599936186466	1.9254637078052	0.0541713720781811	0.500298267028876	0.711679423807665	1.33761810384115	1	2	n.s.	0.300771001456187	DYRK1A log2FC >1
chr5:56237756:56238257	chr5	56237756	56238257	5.84808713984111	5	FALSE	FALSE	TRUE	*	Promoter	5	56215429	56236960	21532	2	166968	uc003jqz.1	-796	ENSG00000155545	MIER3	MIER family member 3	16.0848347292061	-1.57198255607853	0.82828233999863	-1.8978824975082	0.0577115624743615	0.513005655303845	1.32380533086605	0.714369445769173	2	2	n.s.	0.289877847259108	NA
chr8:81279682:81280183	chr8	81279682	81280183	15.6027261733798	11	FALSE	FALSE	TRUE	*	Distal Intergenic	8	81397854	81438500	40647	1	65986	uc003ybv.5	-117671	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	57.4461556727606	1.09955576321029	0.590547523415136	1.86192595788321	0.0626135275712272	0.527448597703247	1.8160825803117	2.58824693664262	3	5	n.s.	0.277819857966909	NA
chr14:105537097:105537598	chr14	105537097	105537598	24.8387375328523	12	FALSE	FALSE	TRUE	*	Distal Intergenic	14	105521724	105531754	10031	2	29933	uc010axe.1	-5343	ENSG00000183484	GPR132	G protein-coupled receptor 132	57.5907117396885	-1.43837245886641	0.772822269344293	-1.86119437278484	0.0627167327594768	0.527696167391465	2.3590292285638	1.65936992460437	4	4	n.s.	0.27761606005214	NA
chr6:13004769:13005270	chr6	13004769	13005270	6.08562652200339	12	FALSE	FALSE	TRUE	*	Intron	6	12718542	12935069	216528	1	221692	uc003nai.3	286227	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	22.0770160735848	1.25285170622949	0.673167965573915	1.86112793582113	0.0627261120283119	0.527696167391465	0.921161060438998	1.64021843242802	2	4	n.s.	0.27761606005214	NA
chr5:141096532:141097033	chr5	141096532	141097033	9.35044210398791	7	FALSE	FALSE	TRUE	*	Distal Intergenic	5	141032968	141061800	28833	2	64411	uc003lln.3	-34732	ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	26.8075656843589	1.5247147469083	0.823318512308513	1.85191359615264	0.0640382312489152	0.532125499910042	0.945726503738191	1.55316264476633	1	4	n.s.	0.273985928812795	NA
